127.0.0.1 - - [10/Sep/2015:09:46:55 -0500] "GET /AlidaPos/corteCaja/Permiso.xhtml HTTP/1.1" 200 27504
127.0.0.1 - - [10/Sep/2015:09:46:55 -0500] "GET /AlidaPos/resources/images/ajax-loader.gif?pfdrid_c=true HTTP/1.1" 304 -
127.0.0.1 - - [10/Sep/2015:09:47:11 -0500] "GET /AlidaPos/corteCaja/Permiso.xhtml HTTP/1.1" 200 27504
127.0.0.1 - - [10/Sep/2015:09:47:11 -0500] "GET /AlidaPos/javax.faces.resource/jsfcrud.css.xhtml?ln=css HTTP/1.1" 200 3838
127.0.0.1 - - [10/Sep/2015:09:47:11 -0500] "GET /AlidaPos/javax.faces.resource/primefaces.css.xhtml?ln=primefaces&v=5.0 HTTP/1.1" 304 -
127.0.0.1 - - [10/Sep/2015:09:47:11 -0500] "GET /AlidaPos/javax.faces.resource/jquery/jquery.js.xhtml?ln=primefaces&v=5.0 HTTP/1.1" 304 -
127.0.0.1 - - [10/Sep/2015:09:47:11 -0500] "GET /AlidaPos/javax.faces.resource/primefaces.js.xhtml?ln=primefaces&v=5.0 HTTP/1.1" 304 -
127.0.0.1 - - [10/Sep/2015:09:47:11 -0500] "GET /AlidaPos/javax.faces.resource/layout/layout.css.xhtml?ln=primefaces&v=5.0 HTTP/1.1" 304 -
127.0.0.1 - - [10/Sep/2015:09:47:11 -0500] "GET /AlidaPos/javax.faces.resource/jquery/jquery-plugins.js.xhtml?ln=primefaces&v=5.0 HTTP/1.1" 304 -
127.0.0.1 - - [10/Sep/2015:09:47:11 -0500] "GET /AlidaPos/javax.faces.resource/theme.css.xhtml?ln=primefaces-aristo HTTP/1.1" 304 -
127.0.0.1 - - [10/Sep/2015:09:47:11 -0500] "GET /AlidaPos/resources/images/ajax-loader.gif?pfdrid_c=true HTTP/1.1" 304 -
127.0.0.1 - - [10/Sep/2015:09:47:11 -0500] "GET /AlidaPos/javax.faces.resource/clock/clock.css.xhtml?ln=primefaces&v=5.0 HTTP/1.1" 304 -
127.0.0.1 - - [10/Sep/2015:09:47:11 -0500] "GET /AlidaPos/javax.faces.resource/layout/layout.js.xhtml?ln=primefaces&v=5.0 HTTP/1.1" 304 -
127.0.0.1 - - [10/Sep/2015:09:47:11 -0500] "GET /AlidaPos/javax.faces.resource/jsfcrud.js.xhtml?ln=javascript HTTP/1.1" 200 2136
127.0.0.1 - - [10/Sep/2015:09:47:11 -0500] "GET /AlidaPos/javax.faces.resource/alida_logo.png.xhtml?ln=images HTTP/1.1" 200 9710
127.0.0.1 - - [10/Sep/2015:09:47:11 -0500] "GET /AlidaPos/javax.faces.resource/clock/clock.js.xhtml?ln=primefaces&v=5.0 HTTP/1.1" 304 -
127.0.0.1 - - [10/Sep/2015:09:47:42 -0500] "GET /AlidaPos/corteCaja/Permiso.xhtml HTTP/1.1" 200 28270
127.0.0.1 - - [10/Sep/2015:09:47:42 -0500] "GET /AlidaPos/javax.faces.resource/theme.css.xhtml?ln=primefaces-aristo HTTP/1.1" 304 -
127.0.0.1 - - [10/Sep/2015:09:47:42 -0500] "GET /AlidaPos/javax.faces.resource/jsfcrud.css.xhtml?ln=css HTTP/1.1" 200 3838
127.0.0.1 - - [10/Sep/2015:09:47:42 -0500] "GET /AlidaPos/javax.faces.resource/jquery/jquery.js.xhtml?ln=primefaces&v=5.0 HTTP/1.1" 304 -
127.0.0.1 - - [10/Sep/2015:09:47:42 -0500] "GET /AlidaPos/javax.faces.resource/primefaces.css.xhtml?ln=primefaces&v=5.0 HTTP/1.1" 304 -
127.0.0.1 - - [10/Sep/2015:09:47:42 -0500] "GET /AlidaPos/javax.faces.resource/jquery/jquery-plugins.js.xhtml?ln=primefaces&v=5.0 HTTP/1.1" 304 -
127.0.0.1 - - [10/Sep/2015:09:47:42 -0500] "GET /AlidaPos/javax.faces.resource/clock/clock.css.xhtml?ln=primefaces&v=5.0 HTTP/1.1" 304 -
127.0.0.1 - - [10/Sep/2015:09:47:42 -0500] "GET /AlidaPos/javax.faces.resource/layout/layout.css.xhtml?ln=primefaces&v=5.0 HTTP/1.1" 304 -
127.0.0.1 - - [10/Sep/2015:09:47:42 -0500] "GET /AlidaPos/javax.faces.resource/jsfcrud.js.xhtml?ln=javascript HTTP/1.1" 200 2136
127.0.0.1 - - [10/Sep/2015:09:47:42 -0500] "GET /AlidaPos/javax.faces.resource/layout/layout.js.xhtml?ln=primefaces&v=5.0 HTTP/1.1" 304 -
127.0.0.1 - - [10/Sep/2015:09:47:42 -0500] "GET /AlidaPos/javax.faces.resource/primefaces.js.xhtml?ln=primefaces&v=5.0 HTTP/1.1" 304 -
127.0.0.1 - - [10/Sep/2015:09:47:42 -0500] "GET /AlidaPos/resources/images/ajax-loader.gif?pfdrid_c=true HTTP/1.1" 304 -
127.0.0.1 - - [10/Sep/2015:09:47:42 -0500] "GET /AlidaPos/javax.faces.resource/clock/clock.js.xhtml?ln=primefaces&v=5.0 HTTP/1.1" 304 -
127.0.0.1 - - [10/Sep/2015:09:47:42 -0500] "GET /AlidaPos/javax.faces.resource/alida_logo.png.xhtml?ln=images HTTP/1.1" 200 9710
127.0.0.1 - - [10/Sep/2015:09:48:30 -0500] "GET /AlidaPos/corteCaja/Permiso.xhtml HTTP/1.1" 200 28060
127.0.0.1 - - [10/Sep/2015:09:48:30 -0500] "GET /AlidaPos/javax.faces.resource/theme.css.xhtml?ln=primefaces-aristo HTTP/1.1" 304 -
127.0.0.1 - - [10/Sep/2015:09:48:30 -0500] "GET /AlidaPos/javax.faces.resource/jsfcrud.css.xhtml?ln=css HTTP/1.1" 200 3838
127.0.0.1 - - [10/Sep/2015:09:48:30 -0500] "GET /AlidaPos/javax.faces.resource/primefaces.css.xhtml?ln=primefaces&v=5.0 HTTP/1.1" 304 -
127.0.0.1 - - [10/Sep/2015:09:48:30 -0500] "GET /AlidaPos/javax.faces.resource/layout/layout.css.xhtml?ln=primefaces&v=5.0 HTTP/1.1" 304 -
127.0.0.1 - - [10/Sep/2015:09:48:30 -0500] "GET /AlidaPos/javax.faces.resource/clock/clock.css.xhtml?ln=primefaces&v=5.0 HTTP/1.1" 304 -
127.0.0.1 - - [10/Sep/2015:09:48:30 -0500] "GET /AlidaPos/javax.faces.resource/jquery/jquery.js.xhtml?ln=primefaces&v=5.0 HTTP/1.1" 304 -
127.0.0.1 - - [10/Sep/2015:09:48:30 -0500] "GET /AlidaPos/javax.faces.resource/jquery/jquery-plugins.js.xhtml?ln=primefaces&v=5.0 HTTP/1.1" 304 -
127.0.0.1 - - [10/Sep/2015:09:48:30 -0500] "GET /AlidaPos/javax.faces.resource/primefaces.js.xhtml?ln=primefaces&v=5.0 HTTP/1.1" 304 -
127.0.0.1 - - [10/Sep/2015:09:48:30 -0500] "GET /AlidaPos/javax.faces.resource/clock/clock.js.xhtml?ln=primefaces&v=5.0 HTTP/1.1" 304 -
127.0.0.1 - - [10/Sep/2015:09:48:30 -0500] "GET /AlidaPos/javax.faces.resource/layout/layout.js.xhtml?ln=primefaces&v=5.0 HTTP/1.1" 304 -
127.0.0.1 - - [10/Sep/2015:09:48:30 -0500] "GET /AlidaPos/resources/images/ajax-loader.gif?pfdrid_c=true HTTP/1.1" 304 -
127.0.0.1 - - [10/Sep/2015:09:48:30 -0500] "GET /AlidaPos/javax.faces.resource/jsfcrud.js.xhtml?ln=javascript HTTP/1.1" 200 2136
127.0.0.1 - - [10/Sep/2015:09:48:30 -0500] "GET /AlidaPos/javax.faces.resource/alida_logo.png.xhtml?ln=images HTTP/1.1" 200 9710
127.0.0.1 - - [10/Sep/2015:09:51:18 -0500] "GET /AlidaPos/corteCaja/Permiso.xhtml HTTP/1.1" 200 28060
127.0.0.1 - - [10/Sep/2015:09:51:19 -0500] "GET /AlidaPos/javax.faces.resource/jsfcrud.css.xhtml?ln=css HTTP/1.1" 200 3838
127.0.0.1 - - [10/Sep/2015:09:51:19 -0500] "GET /AlidaPos/javax.faces.resource/theme.css.xhtml?ln=primefaces-aristo HTTP/1.1" 304 -
127.0.0.1 - - [10/Sep/2015:09:51:19 -0500] "GET /AlidaPos/javax.faces.resource/primefaces.css.xhtml?ln=primefaces&v=5.0 HTTP/1.1" 304 -
127.0.0.1 - - [10/Sep/2015:09:51:19 -0500] "GET /AlidaPos/javax.faces.resource/jquery/jquery.js.xhtml?ln=primefaces&v=5.0 HTTP/1.1" 304 -
127.0.0.1 - - [10/Sep/2015:09:51:19 -0500] "GET /AlidaPos/javax.faces.resource/layout/layout.css.xhtml?ln=primefaces&v=5.0 HTTP/1.1" 304 -
127.0.0.1 - - [10/Sep/2015:09:51:19 -0500] "GET /AlidaPos/javax.faces.resource/clock/clock.css.xhtml?ln=primefaces&v=5.0 HTTP/1.1" 304 -
127.0.0.1 - - [10/Sep/2015:09:51:19 -0500] "GET /AlidaPos/javax.faces.resource/jquery/jquery-plugins.js.xhtml?ln=primefaces&v=5.0 HTTP/1.1" 304 -
127.0.0.1 - - [10/Sep/2015:09:51:19 -0500] "GET /AlidaPos/javax.faces.resource/primefaces.js.xhtml?ln=primefaces&v=5.0 HTTP/1.1" 304 -
127.0.0.1 - - [10/Sep/2015:09:51:19 -0500] "GET /AlidaPos/javax.faces.resource/layout/layout.js.xhtml?ln=primefaces&v=5.0 HTTP/1.1" 304 -
127.0.0.1 - - [10/Sep/2015:09:51:19 -0500] "GET /AlidaPos/javax.faces.resource/jsfcrud.js.xhtml?ln=javascript HTTP/1.1" 200 2136
127.0.0.1 - - [10/Sep/2015:09:51:19 -0500] "GET /AlidaPos/resources/images/ajax-loader.gif?pfdrid_c=true HTTP/1.1" 304 -
127.0.0.1 - - [10/Sep/2015:09:51:19 -0500] "GET /AlidaPos/javax.faces.resource/clock/clock.js.xhtml?ln=primefaces&v=5.0 HTTP/1.1" 304 -
127.0.0.1 - - [10/Sep/2015:09:51:19 -0500] "GET /AlidaPos/javax.faces.resource/alida_logo.png.xhtml?ln=images HTTP/1.1" 200 9710
127.0.0.1 - - [10/Sep/2015:09:53:55 -0500] "GET /AlidaPos/corteCaja/Permiso.xhtml HTTP/1.1" 200 28071
127.0.0.1 - - [10/Sep/2015:09:53:55 -0500] "GET /AlidaPos/javax.faces.resource/theme.css.xhtml?ln=primefaces-aristo HTTP/1.1" 304 -
127.0.0.1 - - [10/Sep/2015:09:53:55 -0500] "GET /AlidaPos/javax.faces.resource/jsfcrud.css.xhtml?ln=css HTTP/1.1" 200 3838
127.0.0.1 - - [10/Sep/2015:09:53:55 -0500] "GET /AlidaPos/javax.faces.resource/primefaces.css.xhtml?ln=primefaces&v=5.0 HTTP/1.1" 304 -
127.0.0.1 - - [10/Sep/2015:09:53:55 -0500] "GET /AlidaPos/javax.faces.resource/layout/layout.css.xhtml?ln=primefaces&v=5.0 HTTP/1.1" 304 -
127.0.0.1 - - [10/Sep/2015:09:53:55 -0500] "GET /AlidaPos/javax.faces.resource/clock/clock.css.xhtml?ln=primefaces&v=5.0 HTTP/1.1" 304 -
127.0.0.1 - - [10/Sep/2015:09:53:55 -0500] "GET /AlidaPos/javax.faces.resource/jquery/jquery.js.xhtml?ln=primefaces&v=5.0 HTTP/1.1" 304 -
127.0.0.1 - - [10/Sep/2015:09:53:55 -0500] "GET /AlidaPos/javax.faces.resource/jquery/jquery-plugins.js.xhtml?ln=primefaces&v=5.0 HTTP/1.1" 304 -
127.0.0.1 - - [10/Sep/2015:09:53:55 -0500] "GET /AlidaPos/javax.faces.resource/primefaces.js.xhtml?ln=primefaces&v=5.0 HTTP/1.1" 304 -
127.0.0.1 - - [10/Sep/2015:09:53:55 -0500] "GET /AlidaPos/javax.faces.resource/layout/layout.js.xhtml?ln=primefaces&v=5.0 HTTP/1.1" 304 -
127.0.0.1 - - [10/Sep/2015:09:53:55 -0500] "GET /AlidaPos/javax.faces.resource/clock/clock.js.xhtml?ln=primefaces&v=5.0 HTTP/1.1" 304 -
127.0.0.1 - - [10/Sep/2015:09:53:55 -0500] "GET /AlidaPos/resources/images/ajax-loader.gif?pfdrid_c=true HTTP/1.1" 304 -
127.0.0.1 - - [10/Sep/2015:09:53:55 -0500] "GET /AlidaPos/javax.faces.resource/jsfcrud.js.xhtml?ln=javascript HTTP/1.1" 200 2136
127.0.0.1 - - [10/Sep/2015:09:53:55 -0500] "GET /AlidaPos/javax.faces.resource/alida_logo.png.xhtml?ln=images HTTP/1.1" 200 9710
127.0.0.1 - - [10/Sep/2015:09:54:05 -0500] "GET /AlidaPos/corteCaja/Permiso.xhtml HTTP/1.1" 200 28071
127.0.0.1 - - [10/Sep/2015:09:54:05 -0500] "GET /AlidaPos/javax.faces.resource/theme.css.xhtml?ln=primefaces-aristo HTTP/1.1" 304 -
127.0.0.1 - - [10/Sep/2015:09:54:05 -0500] "GET /AlidaPos/javax.faces.resource/jsfcrud.css.xhtml?ln=css HTTP/1.1" 200 3838
127.0.0.1 - - [10/Sep/2015:09:54:05 -0500] "GET /AlidaPos/javax.faces.resource/primefaces.css.xhtml?ln=primefaces&v=5.0 HTTP/1.1" 304 -
127.0.0.1 - - [10/Sep/2015:09:54:05 -0500] "GET /AlidaPos/javax.faces.resource/jquery/jquery.js.xhtml?ln=primefaces&v=5.0 HTTP/1.1" 304 -
127.0.0.1 - - [10/Sep/2015:09:54:05 -0500] "GET /AlidaPos/javax.faces.resource/layout/layout.css.xhtml?ln=primefaces&v=5.0 HTTP/1.1" 304 -
127.0.0.1 - - [10/Sep/2015:09:54:05 -0500] "GET /AlidaPos/javax.faces.resource/layout/layout.js.xhtml?ln=primefaces&v=5.0 HTTP/1.1" 304 -
127.0.0.1 - - [10/Sep/2015:09:54:05 -0500] "GET /AlidaPos/javax.faces.resource/clock/clock.css.xhtml?ln=primefaces&v=5.0 HTTP/1.1" 304 -
127.0.0.1 - - [10/Sep/2015:09:54:05 -0500] "GET /AlidaPos/javax.faces.resource/jsfcrud.js.xhtml?ln=javascript HTTP/1.1" 200 2136
127.0.0.1 - - [10/Sep/2015:09:54:05 -0500] "GET /AlidaPos/javax.faces.resource/primefaces.js.xhtml?ln=primefaces&v=5.0 HTTP/1.1" 304 -
127.0.0.1 - - [10/Sep/2015:09:54:05 -0500] "GET /AlidaPos/javax.faces.resource/jquery/jquery-plugins.js.xhtml?ln=primefaces&v=5.0 HTTP/1.1" 304 -
127.0.0.1 - - [10/Sep/2015:09:54:05 -0500] "GET /AlidaPos/javax.faces.resource/clock/clock.js.xhtml?ln=primefaces&v=5.0 HTTP/1.1" 304 -
127.0.0.1 - - [10/Sep/2015:09:54:05 -0500] "GET /AlidaPos/resources/images/ajax-loader.gif?pfdrid_c=true HTTP/1.1" 304 -
127.0.0.1 - - [10/Sep/2015:09:54:05 -0500] "GET /AlidaPos/javax.faces.resource/alida_logo.png.xhtml?ln=images HTTP/1.1" 200 9710
127.0.0.1 - - [10/Sep/2015:09:54:11 -0500] "GET /AlidaPos/corteCaja/Permiso.xhtml HTTP/1.1" 200 28071
127.0.0.1 - - [10/Sep/2015:09:54:11 -0500] "GET /AlidaPos/javax.faces.resource/theme.css.xhtml?ln=primefaces-aristo HTTP/1.1" 304 -
127.0.0.1 - - [10/Sep/2015:09:54:11 -0500] "GET /AlidaPos/javax.faces.resource/primefaces.css.xhtml?ln=primefaces&v=5.0 HTTP/1.1" 304 -
127.0.0.1 - - [10/Sep/2015:09:54:11 -0500] "GET /AlidaPos/javax.faces.resource/jsfcrud.css.xhtml?ln=css HTTP/1.1" 200 3838
127.0.0.1 - - [10/Sep/2015:09:54:11 -0500] "GET /AlidaPos/javax.faces.resource/jquery/jquery.js.xhtml?ln=primefaces&v=5.0 HTTP/1.1" 304 -
127.0.0.1 - - [10/Sep/2015:09:54:11 -0500] "GET /AlidaPos/javax.faces.resource/primefaces.js.xhtml?ln=primefaces&v=5.0 HTTP/1.1" 304 -
127.0.0.1 - - [10/Sep/2015:09:54:11 -0500] "GET /AlidaPos/javax.faces.resource/layout/layout.css.xhtml?ln=primefaces&v=5.0 HTTP/1.1" 304 -
127.0.0.1 - - [10/Sep/2015:09:54:11 -0500] "GET /AlidaPos/javax.faces.resource/clock/clock.css.xhtml?ln=primefaces&v=5.0 HTTP/1.1" 304 -
127.0.0.1 - - [10/Sep/2015:09:54:11 -0500] "GET /AlidaPos/javax.faces.resource/jquery/jquery-plugins.js.xhtml?ln=primefaces&v=5.0 HTTP/1.1" 304 -
127.0.0.1 - - [10/Sep/2015:09:54:11 -0500] "GET /AlidaPos/resources/images/ajax-loader.gif?pfdrid_c=true HTTP/1.1" 304 -
127.0.0.1 - - [10/Sep/2015:09:54:11 -0500] "GET /AlidaPos/javax.faces.resource/jsfcrud.js.xhtml?ln=javascript HTTP/1.1" 200 2136
127.0.0.1 - - [10/Sep/2015:09:54:11 -0500] "GET /AlidaPos/javax.faces.resource/alida_logo.png.xhtml?ln=images HTTP/1.1" 200 9710
127.0.0.1 - - [10/Sep/2015:09:54:12 -0500] "GET /AlidaPos/javax.faces.resource/layout/layout.js.xhtml?ln=primefaces&v=5.0 HTTP/1.1" 304 -
127.0.0.1 - - [10/Sep/2015:09:54:12 -0500] "GET /AlidaPos/javax.faces.resource/clock/clock.js.xhtml?ln=primefaces&v=5.0 HTTP/1.1" 304 -
127.0.0.1 - - [10/Sep/2015:09:58:38 -0500] "GET /AlidaPos/corteCaja/Permiso.xhtml HTTP/1.1" 500 4051
127.0.0.1 - - [10/Sep/2015:09:58:53 -0500] "GET /AlidaPos/corteCaja/Permiso.xhtml HTTP/1.1" 500 4051
127.0.0.1 - - [10/Sep/2015:09:59:04 -0500] "GET /AlidaPos/corteCaja/Permiso.xhtml HTTP/1.1" 200 28060
127.0.0.1 - - [10/Sep/2015:09:59:04 -0500] "GET /AlidaPos/javax.faces.resource/theme.css.xhtml?ln=primefaces-aristo HTTP/1.1" 304 -
127.0.0.1 - - [10/Sep/2015:09:59:04 -0500] "GET /AlidaPos/javax.faces.resource/jsfcrud.css.xhtml?ln=css HTTP/1.1" 200 3838
127.0.0.1 - - [10/Sep/2015:09:59:04 -0500] "GET /AlidaPos/javax.faces.resource/primefaces.css.xhtml?ln=primefaces&v=5.0 HTTP/1.1" 304 -
127.0.0.1 - - [10/Sep/2015:09:59:04 -0500] "GET /AlidaPos/javax.faces.resource/layout/layout.css.xhtml?ln=primefaces&v=5.0 HTTP/1.1" 304 -
127.0.0.1 - - [10/Sep/2015:09:59:04 -0500] "GET /AlidaPos/javax.faces.resource/clock/clock.css.xhtml?ln=primefaces&v=5.0 HTTP/1.1" 304 -
127.0.0.1 - - [10/Sep/2015:09:59:04 -0500] "GET /AlidaPos/javax.faces.resource/jquery/jquery.js.xhtml?ln=primefaces&v=5.0 HTTP/1.1" 304 -
127.0.0.1 - - [10/Sep/2015:09:59:04 -0500] "GET /AlidaPos/javax.faces.resource/jquery/jquery-plugins.js.xhtml?ln=primefaces&v=5.0 HTTP/1.1" 304 -
127.0.0.1 - - [10/Sep/2015:09:59:04 -0500] "GET /AlidaPos/javax.faces.resource/primefaces.js.xhtml?ln=primefaces&v=5.0 HTTP/1.1" 304 -
127.0.0.1 - - [10/Sep/2015:09:59:04 -0500] "GET /AlidaPos/javax.faces.resource/layout/layout.js.xhtml?ln=primefaces&v=5.0 HTTP/1.1" 304 -
127.0.0.1 - - [10/Sep/2015:09:59:05 -0500] "GET /AlidaPos/javax.faces.resource/clock/clock.js.xhtml?ln=primefaces&v=5.0 HTTP/1.1" 304 -
127.0.0.1 - - [10/Sep/2015:09:59:05 -0500] "GET /AlidaPos/javax.faces.resource/jsfcrud.js.xhtml?ln=javascript HTTP/1.1" 200 2136
